paperless_billing_Yes,senior_citizen,online_security_Yes,total_charges,payment_method_Electronic check,partner_Yes,tech_support_Yes,monthly_charges,type_One year,type_Two year,churn
True,0,False,253.8,True,False,False,19.95,True,False,0
True,0,False,61.7,False,False,False,20.0,False,False,0
False,0,False,1372.45,False,True,False,19.1,False,True,0
False,0,False,1237.3,False,False,True,49.15,False,False,0
False,0,False,237.2,False,False,True,65.55,False,False,0
True,0,True,330.8,True,False,False,38.5,False,False,0
False,0,False,1940.8,False,True,True,86.8,True,False,0
False,0,False,19.45,True,False,False,19.45,False,False,0
False,0,True,4804.75,False,True,True,64.75,False,True,0
False,1,False,1288.3,False,False,False,89.0,False,False,0
False,0,True,2779.5,False,True,True,39.1,False,True,0
False,0,False,237.7,False,False,False,20.05,True,False,0
True,0,True,146.9,True,False,False,70.75,False,False,1
True,0,False,740.55,False,True,False,58.35,False,False,0
True,0,False,74.4817135962208,True,True,False,74.4817135962208,False,False,1
True,0,True,5613.985133714449,True,True,False,96.59127844581037,True,False,1
False,0,True,4016.75,True,True,False,97.1,True,False,0
True,0,True,6875.330432181855,False,True,True,100.7432580715944,False,False,1
True,0,True,2479.1782353018552,True,True,False,81.30738705312233,False,False,1
False,0,False,1140.05,True,True,False,19.7,True,False,0
True,1,False,7491.75,True,True,True,110.85,True,False,1
True,0,False,35.85,True,False,False,19.6,False,False,1
False,0,False,2409.9,False,True,False,49.65,False,True,0
True,0,False,1135.5687518401674,True,True,True,87.4029641867575,False,False,1
True,0,False,45.7,True,True,False,45.7,False,False,1
True,0,True,2692.75,False,True,True,39.15,False,True,0
True,0,False,2274.865307695485,True,False,False,88.6581905179091,False,False,1
True,0,True,1051.05,True,True,False,35.15,False,False,0
True,1,False,3270.25,False,True,False,100.6,False,False,0
True,0,False,8012.75,False,False,True,111.6,False,True,0
False,0,True,8100.25,False,True,True,114.6,False,True,0
True,0,False,4976.15,False,True,False,95.7,True,False,0
True,0,True,154.65,False,False,True,55.1,False,False,1
False,0,False,456.85,False,True,False,20.15,True,False,0
True,0,False,6225.4,False,True,False,105.2,True,False,0
True,0,False,339.38733965070605,False,False,False,19.810833658335227,False,False,1
True,0,False,331.85,False,False,False,25.15,False,False,0
False,0,True,742.9,False,False,True,55.15,True,False,0
True,0,False,1218.25,False,False,False,49.7,False,False,0
True,0,False,2077.95,True,False,False,49.55,False,False,0
True,0,False,761.85,True,True,False,19.05,True,False,0
True,0,False,1545.1211905492146,True,True,True,100.72922433549165,False,False,1
False,0,False,804.85,False,False,False,20.15,False,True,0
False,0,False,1229.1,False,True,False,24.8,False,True,0
False,0,True,5430.65,False,True,True,74.55,False,True,0
True,0,True,245.3343543314828,True,False,False,79.28902362192171,False,False,1
True,1,False,2890.65,True,False,True,103.3,False,False,1
True,0,True,568.2,False,False,False,54.5,False,False,0
True,0,False,191.8184624979653,True,True,True,91.35235367491462,False,False,1
False,0,False,5682.25,True,False,False,105.55,False,True,0
True,0,False,1034.9937114691168,False,True,True,40.319562908873145,False,False,1
False,0,True,8670.1,False,True,True,117.5,False,True,0
False,1,False,2398.4,False,True,False,49.8,False,True,0
False,0,False,101.9,False,False,False,25.25,False,False,0
True,1,True,4119.4,False,True,True,60.95,True,False,0
True,0,False,541.15,True,False,False,74.9,False,False,1
False,0,False,3019.1,True,False,False,80.05,True,False,0
False,0,False,3645.5,True,False,False,107.55,False,False,0
False,0,False,353.65,False,False,False,20.15,True,False,0
True,0,False,649.65,True,False,False,86.55,False,False,1
True,0,False,6869.7,False,True,False,97.7,False,True,0
False,0,False,2264.5,False,True,True,51.0,True,False,0
False,0,False,1629.2,False,True,False,25.05,False,True,0
True,0,False,903.8,False,True,False,23.8,False,True,0
True,0,False,830.7180501343805,True,False,False,80.82013906690145,False,False,1
True,0,False,1123.65,False,False,False,19.2,False,True,0
False,0,True,6330.4,False,True,False,99.7,False,True,0
True,0,False,50.15,False,False,False,50.15,False,False,0
True,0,False,79.56457728809049,True,False,False,79.56457728809049,False,False,1
False,0,False,3632.0,False,True,True,54.65,False,True,0
True,0,False,5135.72447722465,False,True,False,102.79644343894145,False,False,1
False,0,False,808.95,False,True,False,19.6,False,True,0
True,0,False,210.3,True,False,False,74.25,False,False,1
True,0,True,3462.1,False,True,True,66.05,True,False,0
True,0,False,2447.95,True,True,False,78.9,False,False,1
False,0,True,3349.1,False,False,True,73.55,False,True,0
True,1,False,3152.5,True,False,False,106.15,False,False,1
True,0,True,6114.81837316783,False,True,True,104.4017115326565,False,True,1
True,0,False,5940.85,False,True,False,91.85,False,False,1
True,0,False,79.15,False,False,False,79.15,False,False,0
False,0,False,3870.3,True,True,True,79.65,False,True,0
True,0,False,44.4,True,False,False,44.4,False,False,1
True,1,False,3645.6,True,False,False,84.85,False,False,0
True,1,False,6976.75,False,False,True,102.85,True,False,0
True,0,False,75.15809369405574,True,False,False,75.15809369405574,False,False,1
True,0,True,3470.8,True,False,False,103.8,True,False,0
False,0,False,754.0,False,False,False,20.6,True,False,0
True,0,False,713.0,False,False,False,98.05,False,False,1
False,0,True,1714.95,False,True,True,80.9,True,False,0
False,0,False,872.65,False,False,True,74.05,True,False,1
False,0,True,1147.0,False,False,True,45.8,False,False,0
True,0,True,8035.95,False,False,True,117.2,True,False,0
True,0,True,934.15,False,False,False,55.5,False,False,0
True,1,True,3365.4,True,True,False,94.55,False,False,0
False,0,True,7209.0,False,True,True,100.2,False,True,0
True,0,True,74.17551088264808,False,False,False,74.17551088264808,False,False,1
True,1,False,5212.65,False,False,True,75.5,False,True,0
True,0,False,2923.6272912739673,True,True,True,88.88560007884006,False,False,1
True,0,True,6215.35,True,True,False,100.55,False,False,1
True,1,True,2094.65,False,False,False,73.55,False,False,0
False,0,False,70.0,True,True,False,70.0,False,False,1
True,0,False,856.2680607222658,True,True,False,86.95124788102981,False,False,1
True,0,False,564.35,True,True,True,68.55,False,False,0
True,0,False,1770.2118834467603,True,False,False,88.39470789384112,False,False,1
True,0,False,896.9,False,True,False,80.5,False,False,1
False,0,False,300.7,False,True,False,25.0,False,True,0
True,0,False,1147.5843438464033,True,True,False,97.16569240505456,False,False,1
False,0,False,1416.5,False,True,False,19.6,False,True,0
True,0,False,543.8269676466875,True,False,False,74.70316414362591,False,False,1
False,0,True,1321.3,False,True,False,80.75,False,False,0
True,1,False,1290.0,True,False,False,95.05,False,False,1
True,0,False,69.36738823295975,True,False,False,69.36738823295975,False,False,1
True,0,True,5460.2,False,True,True,80.6,False,True,0
True,0,True,386.637570448389,True,True,True,97.32030728721092,False,False,1
True,0,False,2224.5,False,False,False,58.6,True,False,0
True,0,False,288.05,False,False,True,50.8,False,False,1
False,1,False,1597.4,False,True,False,60.7,True,False,0
True,1,False,775.3,False,True,False,75.2,False,False,0
True,1,True,347.65,True,True,False,99.6,False,False,1
True,0,False,714.0664279517035,True,False,False,77.90071614488951,False,False,1
True,0,False,4297.6,False,False,False,80.2,True,False,0
False,0,False,1538.6,False,True,False,25.45,False,True,0
False,1,False,6929.4,False,True,False,98.35,False,True,0
False,0,False,78.51366209143427,True,True,False,78.51366209143427,False,False,1
True,0,True,455.00387015385877,True,True,True,88.95089292307767,False,False,1
True,0,True,6332.75,True,False,False,107.75,True,False,0
True,0,True,568.85,False,True,True,54.95,False,False,0
False,0,False,78.53457636915662,True,True,False,78.53457636915662,False,False,1
True,0,False,4805.65,False,False,True,74.2,False,True,0
True,0,False,3020.6725276726684,True,True,False,88.38403884529289,False,False,1
True,1,False,493.65,True,False,False,64.95,False,False,0
False,0,False,19.62306638588647,False,False,False,19.62306638588647,False,False,1
False,0,True,50.862552992364044,False,False,False,50.862552992364044,False,False,1
True,0,False,24.9,False,False,False,24.9,False,False,0
True,0,False,3688.4120226111713,False,True,False,82.92960890696871,False,False,1
True,0,False,35.88046431655584,True,False,False,35.88046431655584,False,False,1
True,0,True,6445.506201377612,True,False,True,112.52714102771395,True,True,1
False,0,False,145.15,True,False,False,69.65,False,False,1
True,0,False,2259.229821508949,True,True,False,82.22028762588181,False,False,1
True,0,False,264.55,True,True,False,20.05,False,True,0
True,0,True,829.0308120376658,True,False,True,100.1179348375091,False,False,1
False,0,False,57.5,False,False,False,20.7,False,False,0
False,0,True,50.6,False,False,False,50.6,False,False,1
True,0,False,153.88055404510737,False,False,False,52.12929849719531,False,False,1
True,0,False,5414.2152381280885,False,True,True,104.17727131996854,True,False,1
True,1,False,3501.8583860332524,True,True,False,102.525317417775,False,False,1
True,0,True,6341.45,False,True,True,94.35,True,False,1
False,0,False,409.9,False,True,False,24.1,False,False,1
False,0,False,274.7,False,True,False,25.25,False,True,0
True,0,False,371.0608551452179,True,False,False,88.54130114338176,False,False,1
True,0,False,79.5,True,False,False,79.5,False,False,1
False,0,False,486.2,False,True,False,19.3,True,False,0
False,0,True,6474.4,False,True,True,92.0,False,True,0
True,0,False,167.70571947423156,True,False,False,87.90113734194844,False,False,1
False,0,False,203.95,False,True,False,24.4,True,False,0
True,0,False,673.4992549539484,False,True,False,24.357943447425445,True,False,1
False,0,True,2204.35,False,True,True,80.85,True,False,0
True,0,False,79.2200661925294,True,False,False,79.2200661925294,False,False,1
False,1,False,1809.35,False,False,False,25.4,False,True,0
False,0,False,1539.75,True,True,False,20.85,True,False,0
True,0,False,424.15,True,False,False,85.3,False,False,1
True,0,False,86.05,False,False,False,19.25,False,False,0
True,0,True,3887.85,False,False,False,83.45,True,False,0
True,0,True,610.2,False,True,False,34.95,False,False,0
False,0,False,772.4,False,True,False,19.3,False,True,0
True,0,False,1531.4780675872942,False,False,False,86.76229993153407,False,False,1
True,0,True,4837.6,True,False,False,94.8,True,False,1
True,0,False,5196.1,False,False,True,79.5,False,True,0
True,0,False,44.267648980525955,True,False,False,44.267648980525955,False,False,1
False,0,False,3364.55,False,True,True,50.55,False,True,0
False,0,False,144.15,False,True,False,19.85,False,True,0
True,0,False,529.2981114746547,False,True,False,70.51150246111668,False,False,1
True,0,True,4959.6,False,True,False,89.8,False,False,0
True,0,False,93.09192827242423,True,False,False,44.794106338791494,False,False,1
True,0,False,4859.25,False,True,False,74.25,True,False,0
True,0,True,6375.2,True,True,False,106.2,False,False,0
True,1,False,70.15,True,False,False,70.15,False,False,1
False,0,True,4549.05,False,True,True,60.95,False,True,0
False,0,False,210.75,True,False,False,39.5,False,False,1
True,0,False,4123.007060529201,True,True,True,103.13950726006391,False,False,1
True,0,True,1837.7,False,True,True,71.05,False,False,0
True,0,False,4209.95,False,True,False,99.3,False,False,0
True,0,False,342.84942679927593,True,True,False,81.1531279018145,False,False,1
True,0,False,3645.4179701209646,True,False,True,107.68136483747237,True,False,1
True,0,False,144.55,True,False,False,80.25,False,False,1
True,0,False,662.4451216517019,True,False,False,85.77024575944782,False,False,1
False,0,False,21.1,False,False,False,21.1,False,False,0
False,0,True,389.1,True,False,False,56.25,False,False,1
False,0,False,301.96231171940923,True,True,False,80.18434793189513,False,False,1
True,1,True,4546.0,False,True,True,64.95,False,True,0
True,0,False,2149.05,True,True,False,74.95,False,False,0
True,0,False,2727.0574365407997,False,True,True,68.67589235911572,True,False,1
True,0,False,813.85,True,True,False,85.6,False,False,1
False,0,True,3958.2,False,True,False,66.4,True,False,0
True,0,False,25.15,False,False,False,25.15,False,False,0
False,0,False,19.75,False,False,False,19.75,False,False,1
True,1,False,1442.0,True,True,False,51.6,False,False,0
True,0,False,6858.9,False,True,True,98.7,False,True,0
False,0,True,1936.85,False,True,True,84.4,False,False,0
False,1,False,69.1,True,False,False,69.1,False,False,1
True,0,False,2107.15,True,False,True,85.95,False,False,0
True,0,True,4214.25,False,False,True,58.35,False,True,0
True,0,False,44.95,False,False,False,44.95,False,False,0
True,0,True,1992.95,False,False,True,76.15,False,False,0
True,0,True,1258.35,True,False,True,60.25,True,False,0
False,0,True,6632.75,False,False,True,92.0,False,True,0
True,0,True,4746.05,True,True,True,64.7,False,True,0
False,0,False,109.6,False,False,False,19.95,False,False,0
False,1,False,25.186474204762657,True,False,False,25.186474204762657,False,False,1
False,0,False,1579.7,True,True,False,92.6,False,False,0
False,0,False,70.75,False,False,False,70.75,False,False,1
True,0,False,774.917385373878,True,False,False,95.35989525518293,False,False,1
True,0,False,633.45,False,False,False,94.05,True,False,0
True,1,False,7213.75,True,True,False,99.2,False,True,0
True,0,True,5792.115089842482,False,True,False,105.21489446754553,True,False,1
True,0,False,5081.429882225623,True,True,True,88.78085150029128,True,False,1
False,0,False,77.10253334820949,False,True,False,20.35,False,False,1
True,0,False,407.501536015879,True,True,False,46.63060014604882,False,False,1
True,0,False,4348.1,False,False,True,80.6,False,False,0
True,1,False,3851.45,True,True,False,94.55,False,False,0
True,0,False,4018.138263537403,False,True,False,88.58702972166616,True,False,1
False,0,False,202.25,False,True,False,19.8,True,False,0
True,0,False,70.22413632799704,False,False,False,70.22413632799704,False,False,1
True,0,True,2424.45,False,True,True,75.5,True,False,0
False,0,False,342.3,False,True,False,19.8,True,False,0
True,0,True,2197.8945097148817,True,True,False,95.83980359798497,False,False,1
False,0,False,1647.0,False,True,True,54.35,False,False,0
False,0,False,3772.65,True,False,False,75.15,True,False,0
False,0,False,6449.15,False,True,True,103.9,True,False,0
True,1,False,672.7,True,False,False,46.35,False,False,0
True,0,False,77.74208283259368,False,False,True,41.44539625129821,False,False,1
True,0,False,2516.2,True,False,False,84.9,False,False,0
False,0,False,20.94356503019868,False,False,False,20.94356503019868,False,False,1
